"1972","4","3.6","20","-12.2"
"1972","5","13.4","28.3","0"
"1972","6","15.4","28.3","-0.6"
"1972","7","20","32.2","5.6"
"1972","8","18.6","28.9","6.7"
"1972","9","15.4","27.8","1.1"
"1972","10","6.8","21.1","-6.7"
"1972","11","1.4","17.2","-9.4"
"1972","12","-2.1","11.7","-13.3"
"1973","1","-4.3","8.9","-17.8"
"1973","2","-7.4","8.3","-23.9"
"1973","3","3.7","18.3","-10.6"
"1973","4","6.9","25","-7.2"
"1973","5","10.9","23.3","-3.3"
"1973","6","19.3","30.6","7.8"
"1973","7","20.7","33.3","6.1"
"1973","8","20.9","32.8","7.2"
"1973","9","15.4","33.9","-2.8"
"1973","10","11.2","23.3","-1.1"
"1973","11","3.7","16.7","-7.8"
"1973","12","-4.1","13.9","-18.3"
"1974","1","-5.1","10","-22.2"
"1974","2","-7.9","7.2","-23.9"
"1974","3","-1","15.6","-18.3"
"1974","4","6.9","26.7","-6.1"
"1974","5","10.1","26.1","-3.3"
"1974","6","17.2","29.4","5"
"1974","7","19.9","32.8","7.8"
"1974","8","19.4","30.6","8.3"
"1974","9","13.5","26.7","-1.1"
"1974","10","7.3","20.6","-7.2"
"1974","11","3.1","21.1","-10"
"1974","12","-2.1","5","-11.1"
"1975","1","-3.8","11.1","-20"
"1975","2","-4","6.7","-19.4"
"1975","3","-2.9","8.3","-16.7"
"1975","4","2.7","20.6","-8.3"
"1975","5","15.5","28.9","0.6"
"1975","6","18.7","30.6","6.1"
"1975","7","20.5","34.4","6.7"
"1975","8","19.8","34.4","8.3"
"1975","9","12.9","22.8","1.1"
"1975","10","9.8","26.1","-5"
"1975","11","6.8","20.6","-6.1"
"1975","12","-3.5","13.9","-21.7"
"1976","1","-9.3","5.6","-30.6"
"1976","2","-2.5","12.2","-20.6"
"1976","3","1.8","20","-10"
"1976","4","7.4","26.7","-6.1"
"1976","5","11","23.9","-0.6"
"1976","6","19.4","30","6.1"
"1976","7","19.5","29.4","8.9"
"1976","8","18.3","28.9","3.9"
"1976","9","14.1","30","0.6"
"1976","10","6.6","22.2","-7.2"
"1976","11","-0.8","12.2","-12.2"
"1976","12","-7.5","5","-22.2"
"1977","1","-12.2","-2.4","-25.7"
"1977","2","-6.4","5.8","-22.7"
"1977","3","2.4","22.4","-10.6"
"1977","4","8.1","26.8","-9.3"
"1977","5","15","30.2","-0.6"
"1977","6","16.7","29.9","2.7"
"1977","7","21","34.3","7.3"
"1977","8","18.3","30.6","3.6"
"1977","9","15.9","30.7","3.6"
"1977","10","8.4","17.6","-0.6"
"1977","11","3.8","18.3","-12.8"
"1977","12","-4.2","12.3","-26.9"
"1978","1","-8.8","4.3","-18.9"
"1978","2","-11.7","-1.4","-29.5"
"1978","3","-4.8","7.3","-24.8"
"1978","4","4.9","17.9","-5.2"
"1978","5","13.2","29.4","-4.6"
"1978","6","16.7","31.9","3.3"
"1978","7","19.4","33.6","6"
"1978","8","19.9","31.3","6.9"
"1978","9","15.6","32.2","1.5"
"1978","10","8.1","21.3","-4.7"
"1978","11","2.8","20.4","-10.9"
"1978","12","-2.9","9.5","-15.7"
"1979","1","-8.6","9.3","-24.8"
"1979","2","-11.3","5.3","-25.9"
"1979","3","1.5","20.6","-13.4"
"1979","4","4.7","24","-7.6"
"1979","5","11.6","28.6","-1.9"
"1979","6","16.9","29.9","3.9"
"1979","7","19.6","30.5","7.4"
"1979","8","18.5","29.9","5.6"
"1979","9","15.2","28.2","1.5"
"1979","10","8.6","24.7","-2.7"
"1979","11","3.4","15","-7.2"
"1979","12","-1.2","12.8","-13.1"
"1980","1","-5.7","9.3","-17.4"
"1980","2","-8","3.6","-21.7"
"1980","3","-2.1","11.7","-20.7"
"1980","4","5.9","19.7","-6.7"
"1980","5","13.6","28.6","-0.7"
"1980","6","15.3","31.4","1.1"
"1980","7","20.2","31.2","6.7"
"1980","8","21.3","30.4","10.8"
"1980","9","15.3","27.7","1.8"
"1980","10","6.6","22.5","-3"
"1980","11","1.8","15.5","-8.1"
"1980","12","-5.9","12.3","-21.8"
"1981","1","-9.3","6.2","-26.5"
"1981","2","-3.2","9.3","-18.7"
"1981","3","-0.3","19.4","-16.7"
"1981","4","7.4","20.2","-5.9"
"1981","5","11.8","26.3","-2"
"1981","6","17.7","30.7","2.2"
"1981","7","20.5","32","8.1"
"1981","8","19.4","29.3","6.6"
"1981","9","14.6","27","1.8"
"1981","10","6.8","20.3","-4.2"
"1981","11","3.6","17.8","-8"
"1981","12","-3.3","8.6","-15.8"
"1982","1","-9.5","6.4","-26.1"
"1982","2","-8.3","4.8","-22.5"
"1982","3","-1.9","15","-18.9"
"1982","4","4.3","23.1","-12.2"
"1982","5","15.7","28","2.5"
"1982","6","16.1","26.3","7.3"
"1982","7","20.8","30.3","9"
"1982","8","17.6","28.9","1.5"
"1982","9","14.9","28.6","3"
"1982","10","10","25.2","-3.5"
"1982","11","4.3","21.3","-10.7"
"1982","12","1.6","18.5","-16.4"
"1983","1","-3.7","7","-19.3"
"1983","2","-2.5","11.3","-17.2"
"1983","3","1.3","17.2","-16.7"
"1983","4","5.6","24.8","-3.4"
"1983","5","10.1","22.3","-2"
"1983","6","18.4","33.6","4"
"1983","7","21.9","33.3","7.9"
"1983","8","20.8","31.6","8"
"1983","9","16.4","33.3","2.1"
"1983","10","9.6","24.5","-5.2"
"1983","11","3.9","16.2","-9.4"
"1983","12","-6.8","4.8","-21.6"
"1984","1","-9.5","1.9","-28.8"
"1984","2","-1.4","14.1","-20.6"
"1984","3","-4.3","7.7","-20.2"
"1984","4","7.5","23.7","-4.8"
"1984","5","10.5","25.5","-0.8"
"1984","6","19.1","30.5","7.5"
"1984","7","19.6","30.4","7.5"
"1984","8","20.5","29.2","7.3"
"1984","9","14.3","26.5","3.6"
"1984","10","11.3","21.3","-0.6"
"1984","11","3.4","18.3","-6.1"
"1984","12","-0.7","15","-14.8"
"1985","1","-7.6","9.6","-24.9"
"1985","2","-6.5","9.2","-21.5"
"1985","3","0.9","15.5","-12.3"
"1985","4","8.9","28.5","-6.3"
"1985","5","14.3","27.3","0.1"
"1985","6","16.2","27.8","5.1"
"1985","7","19.7","30.1","7.8"
"1985","8","19.2","30.3","9.3"
"1985","9","16.6","30.6","3"
"1985","10","10","21.4","-2.1"
"1985","11","4.1","18.9","-4.4"
"1985","12","-5.6","11.9","-19.1"
"1986","1","-5.5","5.7","-25.2"
"1986","2","-6.1","3.8","-18.2"
"1986","3","0.7","23.6","-17"
"1986","4","7.8","27.7","-4.4"
"1986","5","14.5","29.7","-1.7"
"1986","6","17.2","31.1","3.8"
"1986","7","20.9","32.6","7.8"
"1986","8","18.4","29.2","2.7"
"1986","9","15.5","25.6","2.3"
"1986","10","9.4","19.8","-1.2"
"1986","11","1.5","18","-12.9"
"1986","12","-1.8","3.4","-15"
"1987","1","-5.2","5.6","-19.8"
"1987","2","-5.2","3.8","-23.7"
"1987","3","2","19.8","-15.2"
"1987","4","8.8","26.9","-9.7"
"1987","5","15.4","32.4","-1.9"
"1987","6","19.9","33.6","5.6"
"1987","7","22.8","35.3","11.6"
"1987","8","19.4","31.2","6.8"
"1987","9","15.9","26.3","4.9"
"1987","10","6.8","19.5","-3.5"
"1987","11","4.3","21.5","-13.5"
"1987","12","-0.2","11.5","-12"
"1988","1","-5.3","9.6","-19.6"
"1988","2","-6.5","8.7","-18.5"
"1988","3","-0.4","18.4","-14.4"
"1988","4","6.6","19.7","-3.4"
"1988","5","14.5","31.2","1.7"
"1988","6","18.1","38.2","4.8"
"1988","7","22.7","36.4","8.7"
"1988","8","21.2","34.5","7.4"
"1988","9","15.4","25.6","5.3"
"1988","10","6.7","25.6","-6.4"
"1988","11","4.6","17.3","-1.8"
"1988","12","-2.8","10","-20.5"
"1989","1","-2.2","11.2","-18.4"
"1989","2","-6.5","9.7","-18.6"
"1989","3","-0.7","21.7","-17.4"
"1989","4","5","19.2","-7.4"
"1989","5","13.1","27","0.8"
"1989","6","18.4","29.6","7.9"
"1989","7","21.2","31.6","7.7"
"1989","8","19.3","30.7","8.2"
"1989","9","15","28.8","-1.8"
"1989","10","9.5","23.8","-0.4"
"1989","11","2","17.6","-9.4"
"1989","12","-9.9","4","-24.9"
"1990","1","-1.4","9.2","-11.5"
"1990","2","-3.2","11.2","-17.6"
"1990","3","1.8","22.8","-11.4"
"1990","4","8.1","29.4","-5"
"1990","5","11.6","24.6","0.1"
"1990","6","17.7","28.8","3.5"
"1990","7","20","34.6","8.8"
"1990","8","19.5","28.7","9.7"
"1990","9","15","27.8","1.9"
"1990","10","9.1","25.2","-3"
"1990","11","4.8","20.3","-4.7"
"1990","12","-1.4","11.7","-17.2"
"1991","1","-6","4.2","-16.4"
"1991","2","-2.2","9.9","-17.8"
"1991","3","1.5","17.9","-10.6"
"1991","4","8.8","26.1","-5"
"1991","5","16.8","30.2","1.4"
"1991","6","19.7","31.6","5.6"
"1991","7","20.8","33.2","8.6"
"1991","8","20.6","32.3","8"
"1991","9","14.9","32.8","-0.5"
"1991","10","10.5","26.1","-3.2"
"1991","11","2","16.3","-11.2"
"1991","12","-2.7","13.1","-21.4"
"1992","1","-4.3","5.3","-18.9"
"1992","2","-4.4","4","-23.4"
"1992","3","-0.6","13.5","-14.6"
"1992","4","5.3","22.1","-5.7"
"1992","5","12.9","27.9","0.4"
"1992","6","15.9","29.3","1.3"
"1992","7","18.1","27.1","8.3"
"1992","8","17.3","29.1","6.5"
"1992","9","15","26.5","2.5"
"1992","10","7.5","23","-3.4"
"1992","11","2.9","14.3","-8"
"1992","12","-1.6","10.6","-17.8"
"1993","1","-3.7","11.1","-17.2"
"1993","2","-7.9","3.6","-22"
"1993","3","-2.2","18","-15.9"
"1993","4","6.4","24.3","-4.4"
"1993","5","12.6","28","1.7"
"1993","6","17.4","27.7","3.7"
"1993","7","21","31.2","9.3"
"1993","8","20.5","33.6","7.8"
"1993","9","13.2","27.1","-1.9"
"1993","10","8","24.8","-2.9"
"1993","11","2.8","15","-7"
"1993","12","-3","9.9","-18.8"
"1994","1","-11.5","4.3","-29.1"
"1994","2","-8.7","11.1","-27.3"
"1994","3","-1.4","16.5","-15"
"1994","4","7.2","26.2","-5.8"
"1994","5","10.9","28.9","-1.5"
"1994","6","18.6","34.2","4.3"
"1994","7","20.6","31.4","8.8"
"1994","8","18.1","27.5","7.1"
"1994","9","15.5","28.4","4.3"
"1994","10","10.1","23.4","-0.9"
"1994","11","5.3","16.6","-8.4"
"1994","12","-0.2","11","-15.3"
"1995","1","-3.3","14.3","-16.3"
"1995","2","-7.6","4.6","-20"
"1995","3","1.3","19.8","-16.3"
"1995","4","4.4","18.5","-10.5"
"1995","5","13","25.4","2.7"
"1995","6","20.1","33.9","6.2"
"1995","7","21.3","35","9.8"
"1995","8","21.7","32","8.6"
"1995","9","14.2","28.9","1.6"
"1995","10","10.6","26.2","-0.8"
"1995","11","0.6","18.6","-7.9"
"1995","12","-5.4","7.7","-18"
"1996","1","-7","12.4","-24.8"
"1996","2","-5.7","9.6","-22.7"
"1996","3","-3.4","13.1","-20.8"
"1996","4","4.7","21.6","-7.1"
"1996","5","11.9","28.8","-0.4"
"1996","6","18.8","30.2","6.4"
"1996","7","19.2","29.4","8.8"
"1996","8","19.7","30.7","10.3"
"1996","9","15.7","27.8","2.8"
"1996","10","9.5","22.9","-0.9"
"1996","11","0.5","17.5","-11.8"
"1996","12","-1","13.2","-13.2"
"1997","1","-6.2","13.6","-20.6"
"1997","2","-3.3","14.4","-24.3"
"1997","3","-0.1","17.3","-11.5"
"1997","4","5.1","21.4","-7.7"
"1997","5","8.9","21.9","-0.6"
"1997","6","18.9","32.1","5.6"
"1997","7","20","31","8.7"
"1997","8","18","29.4","8"
"1997","9","15.4","25.9","1.8"
"1997","10","9.4","26.3","-1.8"
"1997","11","1.7","12.1","-9.7"
"1997","12","-1.5","6.3","-16.4"
"1998","1","-1.8","12","-13.1"
"1998","2","-0.4","10.7","-10.5"
"1998","3","1.8","24.8","-17.4"
"1998","4","8","21.3","-3.9"
"1998","5","16.9","31.2","4.5"
"1998","6","18.7","32.8","2.7"
"1998","7","20.6","31.9","10.2"
"1998","8","21","31.1","8"
"1998","9","18","31.9","2.2"
"1998","10","10.6","23.5","-1.8"
"1998","11","4.6","15.5","-4.2"
"1998","12","0.5","17.8","-15.3"
"1999","1","-6.8","9.9","-22.1"
"1999","2","-1.7","15.8","-14.7"
"1999","3","-1","20.2","-21.5"
"1999","4","8","22.9","-2"
"1999","5","15","29.4","2"
"1999","6","19.5","31.4","6.2"
"1999","7","22.9","35","9.8"
"1999","8","19","30.4","7.9"
"1999","9","17","31.3","-0.2"
"1999","10","8.7","22","-3"
"1999","11","5.4","21.3","-11.8"
"1999","12","-1.3","12.4","-14"
"2000","1","-6.1","12","-21.4"
"2000","2","-3.1","17.8","-21.7"
"2000","3","4.4","24.8","-6.8"
"2000","4","6.7","21.6","-3.9"
"2000","5","14.2","28.3","3"
"2000","6","18.5","30.4","7.1"
"2000","7","19.2","28.1","8.6"
"2000","8","19.2","28","6.4"
"2000","9","15.1","30.3","0.8"
"2000","10","10.9","22.6","-1.8"
"2000","11","3","16.6","-13"
"2000","12","-8.3","5.1","-22"
"2001","1","-5","2.9","-19.4"
"2001","2","-3.5","12.7","-15.3"
"2001","3","-1","9.3","-13.7"
"2001","4","8.1","24.6","-4.6"
"2001","5","14.1","28.5","-0.1"
"2001","6","18.8","31.5","7.4"
"2001","7","20.2","33.1","5.9"
"2001","8","21.6","37","8.7"
"2001","9","15.3","29.9","2"
"2001","10","10","25.2","-2"
"2001","11","7","19.1","-3.4"
"2001","12","0.4","16.4","-11.8"
"2002","1","-1.3","10.4","-15.3"
"2002","2","-2","13.2","-13.9"
"2002","3","0.3","16.6","-12.9"
"2002","4","7.2","28.2","-4.7"
"2002","5","10.1","26.6","-2.8"
"2002","6","19.2","32.1","6.7"
"2002","7","22.8","33.7","9.8"
"2002","8","21","33.6","10.3"
"2002","9","20.5","34.2","7.6"
"2002","10","8.1","28.1","-5.2"
"2002","11","2.8","15.6","-7.3"
"2002","12","-3.4","9.0","-21.6"
"2003","01","-8.6","5.0","-25.4"
"2003","02","-7.5","6.7","-24.8"
"2003","03","-1.2","19.2","-25.6"
"2003","04","5.7","27.2","-12.4"
"2003","05","12.0","23.7","2.2"
"2003","06","17.5","32.3","3.8"
"2003","07","20.3","31.2","9.1"
"2003","08","20.8","30.1","7.7"
"2003","09","16.0","28.0","2.6"
"2003","10","8.6","25.6","-3.1"
"2003","11","5.1","17.6","-7.0"
"2003","12","-0.9","8.3","-11.3"
"2004","01","-9.5","12.3","-25.4"
"2004","02","-4.7","10.6","-19.7"
"2004","03","1.9","18.3","-11.1"
"2004","04","7.1","24.0","-5.3"
"2004","05","13.4","27.6","-2.4"
"2004","06","17.1","30.4","5.0"
"2004","07","20.0","29.7","11.0"
"2004","08","18.2","28.5","6.1"
"2004","09","17.1","27.9","4.1"
"2004","10","10.5","24.9","-0.7"
"2004","11","4.7","13.9","-6.8"
"2004","12","-3.2","12.0","-22.7"
"2005","01","-7.0","14.8","-27.1"
"2005","02","-5.2","6.4","-21.0"
"2005","03","-2.8","18.5","-18.4"
"2005","04","7.7","27.4","-1.2"
"2005","05","11.6","24.9","-0.2"
"2005","06","21.7","33.4","9.3"
"2005","07","22.4","33.1","10.3"
"2005","08","21.3","32.8","10.3"
"2005","09","18.1","31.7","4.0"
"2005","10","10.9","26.4","-3.2"
"2005","11","4.9","18.6","-11.3"
"2005","12","-4.7","4.3","-17.9"
"2006","01","0.1","10.3","-11.1"
"2006","02","-3.8","10.6","-15.7"
"2006","03","0.4","18.7","-18.4"
"2006","04","8.5","22.4","-4.4"
"2006","05","13.8","33.1","-1.4"
"2006","06","18.6","30.3","5.1"
"2006","07","22.2","33.3","9.4"
"2006","08","20.0","33.7","9.1"
"2006","09","14.9","26.1","3.7"
"2006","10","8.1","22.8","-0.9"
"2006","11","5.2","16.0","-4.1"
"2006","12","1.5","11.1","-9.7"
"2007","01","-3.1","10.8","-19.7"
"2007","02","-9.1","4.0","-20.7"
"2007","03","1.0","23.7","-21.6"
"2007","04","5.6","22.9","-8.0"
"2007","05","14.5","30.5","1.3"
"2007","06","19.6","32.6","5.8"
"2007","07","19.9","33.2","8.0"
"2007","08","20.5","33.8","7.4"
"2007","09","17.1","31.3","2.6"
"2007","10","13.9","30.3","-1.9"
"2007","11","2.4","15.1","-8.7"
"2007","12","-3.2","7.7","-13.5"
"2008","01","-2.6","14.8","-15.6"
"2008","02","-5.9","7.8","-20.5"
"2008","03","-2.2","11.0","-16.0"
"2008","04","9.2","25.5","-4.1"
"2008","05","11.3","28.1","-1.4"
"2008","06","19.4","31.6","8.9"
"2008","07","21.0","31.4","8.4"
"2008","08","19.3","28.9","7.9"
"2008","09","16.8","31.2","5.7"
"2008","10","8.7","25.3","-2.4"
"2008","11","2.4","19.6","-13.5"
"2008","12","-3.6","13.7","-15.8"
"2009","01","-9.4","2.3","-23.4"
"2009","02","-3.9","9.4","-25.6"
"2009","03","0.8","17.3","-15.0"
"2009","04","7.9","27.2","-4.1"
"2009","05","13.0","26.3","-1.2"
"2009","06","17.5","30.9","4.4"
"2009","07","18.3","27.8","8.3"
"2009","08","19.7","31.0","6.5"
"2009","09","16.2","25.9","2.6"
"2009","10","8.3","18.4","-3.4"
"2009","11","6.1","18.4","-3.1"
"2009","12","-2.6","9.5","-14.3"
"2010","01","-5.6","5.4","-21.4"
"2010","02","-4.6","3.2","-16.1"
"2010","03","3.5","18.2","-8.5"
"2010","04","10.1","25.2","-1.9"
"2010","05","15.2","30.9","-1.9"
"2010","06","19.1","29.1","5.5"
"2010","07","22.0","34.0","7.2"
"2010","08","21.7","31.8","8.5"
"2010","09","15.9","30.0","5.4"
"2010","10","10.3","23.3","-3.2"
"2010","11","4.2","16.9","-5.0"
"2010","12","-5.0","6.8","-12.9"
"2011","01","-7.8","9.0","-22.8"
"2011","02","-6.2","9.2","-19.6"
"2011","03","-1.3","15.1","-14.8"
"2011","04","7.0","22.7","-2.3"
"2011","05","14.5","30.7","3.7"
"2011","06","18.4","32.7","5.2"
"2011","07","23.2","36.7","9.3"
"2011","08","20.6","29.8","11.5"
"2011","09","16.6","31.2","5.7"
"2011","10","nan","nan","-3.0"
"2011","11","6.4","18.0","-4.0"
"2011","12","0.3","12.7","-15.4"
"2012","01","-2.8","10.1","-21.4"
"2012","02","-1.1","9.0","-12.1"
"2012","03","7.4","27.2","-11.8"
"2012","04","6.8","23.0","-4.7"
"2012","05","16.1","31.2","2.0"
"2012","06","19.8","32.6","8.2"
"2012","07","23.2","36.1","11.2"
"2012","08","20.3","34.2","7.2"
"2012","09","15.5","31.4","2.2"
"2012","10","9.9","23.6","-1.5"
"2012","11","nan","nan","nan"
"2012","12","0.7","14.3","-7.7"
"2013","01","-3.2","14.2","-18.2"
"2013","02","-5.5","5.4","-18.7"
"2013","03","-0.8","13.6","-11.2"
"2013","04","5.9","24.7","-6.5"
"2013","05","14.9","28.2","0.6"
"2013","06","18.4","30.3","7.0"
"2013","07","nan","nan","10.5"
"2013","08","19.5","29.6","8.2"
"2013","09","15.7","34.3","3.4"
"2013","10","nan","nan","nan"
"2013","11","1.6","15.6","-11.6"
"2013","12","nan","12.4","nan"
"2014","01","-9.2","5.9","-25.9"
"2014","02","-10.2","4.9","-27.2"
"2014","03","-5.1","10.3","-23.9"
"2014","04","nan","nan","-8.7"
"2014","05","13.8","28.0","1.1"
"2014","06","19.7","31.2","8.0"
"2014","07","18.8","28.4","8.6"
"2014","08","19.3","29.6","10.0"
"2014","09","nan","nan","nan"
"2014","10","nan","nan","-0.8"
"2014","11","1.2","15.6","-11.3"
"2014","12","nan","11.8","nan"
"2015","01","nan","4.6","nan"
"2015","02","-13.1","0.5","-28.8"
"2015","03","-2.6","10.7","-24.4"
"2015","04","nan","nan","-2.7"
"2015","05","15.7","29.3","-1.5"
"2015","06","18.0","29.9","6.4"
"2015","07","20.2","31.2","9.6"
"2015","08","19.5","30.4","8.2"
"2015","09","18.7","31.9","6.1"
"2015","10","nan","nan","-2.8"
"2015","11","nan","nan","-8.1"
"2015","12","nan","nan","nan"
"2016","01","nan","nan","nan"
"2016","02","-2.7","14.7","-23.9"
"2016","03","nan","nan","-13.7"
"2016","04","nan","nan","nan"
"2016","05","14.2","29.8","0.7"
"2016","06","nan","32.0","nan"
"2016","07","nan","nan","9.4"
"2016","08","nan","32.9","nan"
"2016","09","nan","31.6","nan"
"2016","10","nan","nan","nan"
"2016","11","6.1","20.0","-4.5"
"2016","12","-2.6","10.6","-17.0"
"2017","01","-2.0","11.1","-16.0"
"2017","02","0.1","17.5","-12.9"
"2017","03","nan","nan","-11.4"
"2017","04","9.7","25.0","-0.9"
"2017","05","nan","nan","-1.2"
"2017","06","19.3","31.8","7.3"
"2017","07","21.0","30.2","12.1"
"2017","08","18.9","30.3","6.5"
"2017","09","nan","nan","3.7"
"2017","10","12.5","25.6","-1.8"
"2017","11","2.8","16.3","-12.0"
"2017","12","-5.2","10.9","-24.5"
"2018","01","-6.4","11.4","-24.8"
"2018","02","nan","nan","-21.5"
"2018","03","-0.8","9.6","-9.2"
"2018","04","3.2","21.3","-7.8"
"2018","05","16.8","32.0","2.6"
"2018","06","nan","nan","8.9"
"2018","07","21.4","32.5","9.4"
"2018","08","21.8","31.2","11.8"
"2018","09","18.0","31.6","4.1"
"2018","10","9.1","27.1","-1.6"
"2018","11","nan","nan","nan"
"2018","12","-0.2","13.9","-13.2"
"2019","01","-6.8","9.4","-24.7"
"2019","02","-4.4","11.1","-24.2"
"2019","03","-1.6","14.1","-20.4"
"2019","04","nan","nan","nan"
"2019","05","12.4","28.6","0.9"
"2019","06","18.1","29.6","5.3"
"2019","07","22.4","33.5","9.7"
"2019","08","nan","nan","nan"
"2019","09","nan","nan","nan"
"2019","10","nan","nan","nan"
"2019","11","nan","nan","nan"
"2019","12","nan","nan","nan"
